Address,bACE,wbACE
0x9D8d4bCcdCeE3DCA0d4a6dADa3D1eFD3f58C80aC,316.2174976179817,0
0xC678cC0bb5C7433aBbC50e14db25E5935503B9d6,0.69178538540133,0
0x162F7214caC3d8BE96D4C542A5c8CA2E2d5de3c5,315.8994780092475,0
0x302f15187f531Ad0E85b478792bD3D0Ec13005F9,314.8394126468004,0
0x44f210F849a40000376F64F5f1C10857B52e8a01,509.891439337074,0
0x9E80f8738E92ebc1E685f231c0742ab790c757c1,537.4531387606996,0
0xf1db4023CE20A6431c7aC4b710F12dfe8df1B693,525.7924197737811,0
0xe89F47754b458B19A087A8B8Fac80cBEC0978B7D,524.732354411334,0
0x047CD223c17d4aeE5260921EdD309AE4d783b7f2,532.152811948464,0
0x233756823D3DBDF5a7d9793554c636334071F11A,314.8394126468004,0
0x3503e97B326A7691Eb712530ec88f40Cfe9BeFfD,315.8994780092475,0
0x22aA4b4e0F4758F15f6268Dea7Aa30445772769b,543.8135309353825,0
0xDC6B602e20fB4F9759865292aD4c334De434C9d7,535.3330080358054,0
0xC5A8a7De8Dd9cbDeF99d38194e371D70BD46D4C5,315.8994780092475,0
0x038665A995A802E023eb37683c60DC574d7BaCAD,315.8994780092475,0
0x2370e2fCE0cFFCE630e5a861F75c673FD3095C5a,534.2729426733582,0
0xBC352bcE9212B055a89F65C73b63EfF675fE6A10,535.3330080358054,0
0x8728ba0A39B6f2d71c19D7fd652fD5E0aeDbBf78,315.8994780092475,0
0x70707c697AC231CDE8BabC3c694FCb02aE9F1763,314.8394126468004,0
0xd242CF3eeCC0df0CDE9E6B11B84C028e329AA0ff,538.5132041231468,0
0x1Da12e35ee286C7ef9a04fc236428eE3c4b07123,386.92385729320586,0
0x3CFdF81a3524D5e8B01156dd6929A608E19962cC,542.7534655729354,0
0x6C36dC098A48fbAc32Cdb714aC0D9eCCFc8Cc840,525.7924197737811,0
0xf6e6b276a62CaBC3c456E8a8A3DbC749f05f3642,315.8994780092475,0
0xF1466EE47cFF12b913380B27019e85524CdF7395,314.8394126468004,0
0x21Dc41DB3b41eb3755038F986A4125c70040c39e,497.17065498770836,0
0xF8C009D1804c4AafEFe5E554bF3dB66C6759b605,315.6874649367581,0
0xF8028c188009Da6604091DE2C79770b841EB76CE,522.4002106139503,0
0xA6F74e9Bc7c54CD8478f9b77c40A4bD53Dd8EdBD,314.8394126468004,0
0xaD226569ab4B26872F464812c35D71bb43c2b151,313.77934728435326,0
0xBfdCBFBA2C7961FEDe27A51554f6E31FAE8108CB,315.8994780092475,0
0xBFFD1B2A5F73575CAc41ed5aB496612211f15380,319.0796740965889,0
0x0096eB01631a75376cb6eA18Ec926Ce5C5B731Fe,315.8994780092475,0
0x4fF5Ec8493b244E97dE1627CB42d5293Aa55b24c,315.8994780092475,0
0xb621A04A98c749989399c7216382aeFFf036217E,316.9595433716947,0
0xCa24618aC478bf05C23BdEB5d7894D511e41E958,315.8994780092475,0
0x543cf9A4B99DCD3c316b18D034E24B1651c881Bb,314.8394126468004,0
0xA820Ea1AB7c7f27901d93d1443C8aace6320C35b,315.8994780092475,0
0x4eA0330e0A7e0BFdb726E526c4e897F8A6867b0a,316.9595433716947,0
0x640BDeDcC5433376F4Ba7926046c320f8a83bBA0,314.8394126468004,0
0x678817792eA668a18518501a821e77fC9559aF62,318.0196087341418,0
0x7F274428ad1654F87e910161D55eCa9cac98A9F0,329.68032772106034,0
0x0A9d047F59e67D6140BaB8c34B644aB140856B9A,333.92058917084887,0
0xf1CCC1c3412d8Bd4E6466A0c0A6C6fe7f0158672,2900.9754280614047,0
0xCD4C79620A80811FdD90840E6813466969040B8C,3783.388020573556,0
0x31c5640258BbDa28c421f9d102e0966BD581C39c,1.0235973258827227,0
0xA94e12aB3209280b4bcc948AB3bDb78Fb5F3333F,0,134.31140808878874
0xC8Dd81E7319339326B95FA16A43E19f4B295aC1e,0,0
0x8753ca006e6a941377466fE4E0783be6A4e792bb,92.93594546170988,0
0x2B5e714Ef07127BfCF3585B3e21A08c39f3A3B84,0,0
0x4a4B9A1553dadB071Fe6a53bFE909EC08cB6ce35,373.90590114403506,0
0x6A9065271055E710116209C8032D2e18e42535A7,0,274.88333357183376
0x659082a1b071fe769fD4FC8aCc3c056986375081,200.91747139764905,0
0x77eF40C0a789008C60166d40F84416A7A0492466,0,348.167548305179
0xF3E36e557A325AF44aCc5834759055819e22Aece,0,332.6987448387333
0x326107587c4a162047c6891D933e37C6aEc0E7AE,137.80849711812812,0
0xD38be15D17704867b664A75E1258Af757B9a6292,10.596631525243263,0
0xFF1882511a5673194b252c35f2530562f74F47e4,2315.8493041629695,0
0xf9B9ceB7680d269818D3BC5fA5CAe9a14981E008,21.201307248942786,0
